week_end,week_last_trade_date,split,regime,regime_name,x_jm_pc1,x_jm_pc2,x_jm_pc3,x_jm_pc4,x_jm_pc5,x_jm_pc6,x_jm_regime_distance_0,x_jm_regime_distance_1,x_jm_regime_distance_2,x_jm_regime_distance_3,x_jm_regime_score_0,x_jm_regime_score_1,x_jm_regime_score_2,x_jm_regime_score_3,x_jm_regime_duration_weeks,x_jm_stress_score,x_jm_regime_changed,x_regime_0,x_regime_1,x_regime_2,x_regime_3,y_next_return_spy,y_next_return_tlt,y_next_return_gld,y_best_asset_id,y_best_asset
2019-11-08,2019-11-08,train,0,R0: Calm / risk-on,0.02762105302582954,-1.9961521465183776,-2.120047904730218,-0.06281475567642514,1.0733739380070924,-2.0395398015833925,0.14792208397167636,0.7942442119858426,1.623708085960077,0.14974933282932645,2.5686572938172865,-1.248430789371024,-1.3750069307059654,-0.219439256464877,0.41654981343005426,-0.219439256464877,0,1,0,0,0,0.0092253688192309,0.0211251400092169,0.0059684644287183,1,TLT
2019-11-15,2019-11-15,train,0,R0: Calm / risk-on,0.0955817195487437,-1.6266580296191486,-1.631347894405493,-1.1307849328978992,0.3308701818147141,-0.6152035573869858,-0.3475594442628673,0.20471915594657186,0.9401701124439058,-0.5853949181769487,2.176847840396092,-0.8834531360878225,-1.3383804870901044,-0.18790233373544746,0.456559092884183,-0.18790233373544746,0,1,0,0,0,-0.0026622348824127,0.015534224589909,-0.0034006309085575,1,TLT
2019-11-22,2019-11-22,train,0,R0: Calm / risk-on,0.21391123314282962,-1.5409443038567916,-1.51656881659716,-1.1363804957439105,0.4288590754482106,-0.44135663217765053,-0.43155132412831376,0.13839652584559287,0.822747740831032,-0.6980297335370894,2.185135321787167,-0.9108840448426021,-1.327436026655296,-0.181319165049484,0.4965683723383117,-0.181319165049484,0,1,0,0,0,0.0107730880755285,0.0037176102179667,0.0008711711369393,0,SPY
2019-11-29,2019-11-29,train,0,R0: Calm / risk-on,0.10726258661058437,-1.5482984747051531,-1.3354712944766043,-0.7978280945535878,0.642525017950949,-0.2466339013905806,-0.4873227025464475,0.01931137982352302,0.6535453399913791,-0.7127550015954445,1.987743005775313,-0.7101227028525097,-1.295739599757276,-0.19255448838295336,0.5365776517924403,-0.19255448838295336,0,1,0,0,0,0.0017815202348712,-0.0130482162633288,-0.0017409363999817,0,SPY
2019-12-06,2019-12-06,train,0,R0: Calm / risk-on,0.014529000744216767,-1.1275428697791634,-1.7769320818854375,-0.8421650359959892,0.6775971427556187,-0.266664024951794,-0.44130224203135643,-0.05093715801481875,0.6260319824141014,-0.3723008717758408,1.673387448267704,-0.33167835426821474,-1.2818197301498906,-0.23057086496925167,0.5765869312465691,-0.23057086496925167,0,1,0,0,0,0.0077813294135551,0.0049870188037861,0.0103909895749714,2,GLD
2019-12-13,2019-12-13,train,0,R0: Calm / risk-on,0.016963058957830426,-1.0118493607992352,-1.4751478972651106,-1.0898493635887154,0.716733688103362,0.5201606527594966,-0.4660591963155955,-0.15252325297325936,0.4651455359074222,-0.44035498636619774,1.384145869452526,-0.06048395049031945,-1.231339665436578,-0.22993093251240432,0.6165962107006978,-0.22993093251240432,0,1,0,0,0,0.0157152367501405,-0.0156165459865483,0.0033800878129299,0,SPY
2019-12-20,2019-12-20,train,0,R0: Calm / risk-on,-0.19675980610642035,-1.3533444955841358,-1.4696730156498672,-0.3673819479156607,0.2962787374290932,0.4496997635694265,-0.35467569613397787,-0.15122145151180938,0.4925983096196299,-0.6896611660703821,1.0248627663148173,0.2863371637285549,-1.216290301823714,-0.1953140575254781,0.6566054901548265,-0.1953140575254781,0,1,0,0,0,0.0066410840967983,0.0049031842835427,0.020140463536012,2,GLD
2019-12-27,2019-12-27,train,0,R0: Calm / risk-on,-0.17379827232284584,-1.044440160738578,-1.184034449624313,-1.0214749133805157,-0.2068076156672184,1.0044223033058133,-0.371100841171128,-0.2438058335724705,0.32901863073557513,-0.7693395214711688,0.7234754701055337,0.5455192419834263,-1.1426215393013974,-0.1924672932752452,0.6966147696089552,-0.1924672932752452,0,1,0,0,0,-0.0013937386742571,0.0131080106907941,0.0248015087043065,2,GLD
2020-01-03,2020-01-03,train,0,R0: Calm / risk-on,0.08864127203167445,-0.5014181556582026,-1.344484688315031,-1.6154892171493909,0.04999541365628365,1.2180804181303697,-0.33815800674004404,-0.18933448079999998,0.3465553336355198,-0.4489858631993094,0.8158078094770473,0.45770588084886005,-1.1201938827894757,-0.22616694823660302,0.7366240490630839,-0.22616694823660302,0,1,0,0,0,0.0102354640428845,-0.004887712662829,0.0071987045616623,0,SPY
2020-01-10,2020-01-10,train,0,R0: Calm / risk-on,-0.18716892072351998,-1.0130752633037579,-1.0103945958320357,-0.9143910026315605,0.505554602044115,1.330430744855991,-0.3843195129930963,-0.26011015874438376,0.2710183309187989,-0.5411110985215698,0.7065262310473431,0.5609667866402072,-1.1045081945862665,-0.22360303175719204,0.7766333285172126,-0.22360303175719204,0,1,0,0,0,0.0191581844872235,-0.0030336685631621,-0.002246285636298,0,SPY
2020-01-17,2020-01-17,train,0,R0: Calm / risk-on,-0.3313222723760267,-1.1953546734092773,-1.0709745890446576,-0.8474298300408227,-0.17752993160914388,1.1418742212886763,-0.29326277963740494,-0.22248893679257448,0.35784578635324055,-0.7198458006220674,0.558490782396298,0.7185789945660878,-1.131069222787857,-0.19318259375716124,0.8166426079713413,-0.19318259375716124,0,1,0,0,0,-0.009579951485079,0.0294156883274634,0.0095510566175185,1,TLT
2020-01-24,2020-01-24,train,1,R1: Growth / trend,0.17677533474698257,-0.20909841974427723,-1.334831096727678,-1.7608759499875029,-0.9933661200791208,1.1450546866275289,-0.1775876238797543,-0.12790236437556873,0.3472832150281115,-0.6286481702451501,0.4919222719725081,0.6891396792391936,-1.0284050438607732,-0.1919712174446173,-1.143812085280965,-0.1919712174446173,1,0,1,0,0,-0.021413035242084,0.0268867238164154,0.0091228959487283,1,TLT
2020-01-31,2020-01-31,train,1,R1: Growth / trend,0.7845963732674279,1.0154204586407807,-0.9043084033920031,-1.509516652291785,-1.4404522885276712,1.089369060423574,0.15752136054081844,0.07381872743168894,0.14586604185529306,-0.39049420823867986,-0.0744590595650578,0.5046006045862663,-0.20123808750187772,-0.19952202791609164,-1.1038028058268363,-0.19952202791609164,0,0,1,0,0,0.032542964264933,-0.0084302685349898,-0.0103127872901532,0,SPY
2020-02-07,2020-02-07,train,1,R1: Growth / trend,-0.12384303461474137,-0.44105402649960956,-0.36701552880403243,-0.27725279149641385,0.8643721240409719,1.446229926492323,-0.5230339965760481,-0.5118899030379991,-0.2840686255886789,-0.47452565306890604,0.1208399708674265,0.7324653864259729,-0.6008289693724859,-0.24230759465083776,-1.0637935263727076,-0.24230759465083776,0,0,1,0,0,0.0162552345039683,0.0008300666165022,0.008187338580661,0,SPY
2020-02-14,2020-02-14,train,1,R1: Growth / trend,-0.3932986043803015,-0.5329622724048135,-0.2182915995354312,-0.6239927339231034,0.3099645525897623,1.6626275742792207,-0.38710126460845606,-0.4781119939606213,-0.21464854663036906,-0.4225353687214037,-0.11654807858365686,1.0070128295334224,-0.6117231559146059,-0.24165653445035645,-1.023784246918579,-0.24165653445035645,0,0,1,0,0,-0.0122037975635136,0.0241439873073898,0.0382550130754508,2,GLD
2020-02-21,2020-02-21,train,1,R1: Growth / trend,0.3330604076134,0.6834128212579018,-0.5302390701570576,-1.6934293272837992,-0.33172983471334344,1.5724753610912217,-0.16697768108332092,-0.2310573913583057,-0.11344490459179615,-0.13498283832970917,-0.06969233721893968,0.6527589317307146,-0.30586979322635227,-0.2439482844162438,-0.9837749674644501,-0.2439482844162438,0,0,1,0,0,-0.1116110088818,0.0491084782754156,-0.0408532138985378,1,TLT
2020-02-28,2020-02-28,train,1,R1: Growth / trend,2.6092775298956896,3.2222315482784025,-2.182453763087691,-1.8253476941680251,-1.0191360257342132,-0.49879933416507516,3.590563569559162,3.4561919097513956,3.2730724117175654,3.330621505922681,0.6457860811649005,-0.6542367834268035,0.19127667675536683,-0.23048489754790352,-0.9437656880103215,-0.23048489754790352,0,0,1,0,0,0.0040505261287959,0.0753736222804808,0.0618007674025054,1,TLT
2020-03-06,2020-03-06,train,1,R1: Growth / trend,3.2086102094139046,2.537229475936019,-1.5660237978956453,-2.1096270142634266,1.8745811822543021,1.914344403397771,3.852399948647885,3.9588267221089963,3.779464108365971,3.6874430386137385,1.6038709336201664,-1.1685022947395929,-0.3663932241531296,-0.2282536851122316,-0.9037564085561928,-0.2282536851122316,0,0,1,0,0,-0.0946010057454166,-0.0769324362114388,-0.0905744461824795,1,TLT
2020-03-13,2020-03-13,train,1,R1: Growth / trend,3.247522079907102,2.451983730501602,-3.500631168191024,0.4151715224774312,0.994850112088721,-3.360093788304388,4.638803350856788,4.9385054994132815,4.945398000779501,4.548458891396798,2.5985850447570176,-1.5812349516142883,-1.0638406568636876,-0.22884206739402177,-0.8637471291020641,-0.22884206739402177,0,0,1,0,0,-0.1454572203281556,0.0356629920128956,-0.0221244988550582,1,TLT
2020-03-20,2020-03-20,train,1,R1: Growth / trend,3.502345509240125,2.6955132845695453,-3.6379688539049035,-0.9284230722814419,0.7750278714017335,-1.6127462364414848,4.977384918128594,5.177500700959995,5.278848445368169,4.666443651067049,2.5232142499389694,-1.4828391009060575,-1.1003601655752644,-0.2090673850357876,-0.8237378496479354,-0.2090673850357876,0,0,1,0,0,0.1076047616556752,0.0518722841997245,0.0866462018183127,0,SPY
2020-03-27,2020-03-27,train,1,R1: Growth / trend,3.618920950583451,1.2203066972519883,-1.143478186644711,0.01638054086386596,3.8704574547730872,2.888730339079315,4.245925061059416,4.488696127778873,4.284045960392422,3.353747234125827,1.9769545734977576,-1.501733092259938,-0.6662291281464411,-0.03321550736596323,-0.7837285701938067,-0.03321550736596323,0,0,1,0,0,-0.0206375446358274,0.0062218644863667,0.002627217710899,1,TLT
2020-04-03,2020-04-03,train,1,R1: Growth / trend,4.443655488656678,-0.4292344056921639,-0.7512645231409579,2.095893197728463,2.7127668026384044,2.684302475767905,5.369746783771292,5.7713901053049765,5.528704629175425,2.1570027746268505,-1.2773672099389701,-2.1185781758963125,-1.4047570726570664,4.455307357099676,-0.743719290739678,4.455307357099676,0,0,1,0,0,0.1209156374548023,-0.0184564351370373,0.0395676959477493,0,SPY
2020-04-10,2020-04-09,train,1,R1: Growth / trend,3.7684302758951937,-1.7368432906348974,0.6374733797273867,3.0539432122370123,3.722397115939048,3.49619522909653,5.616691236949503,5.953163339729959,5.6409815855198575,2.253646135962677,-1.3174124733199029,-2.120915229766342,-1.4055037971261861,4.498310945934609,-0.7037100112855493,4.498310945934609,0,0,1,0,0,0.0303375575285531,0.0146318084003611,-0.0007561605352662,0,SPY
2020-04-17,2020-04-17,train,1,R1: Growth / trend,3.9748832895234045,-1.22239227405478,-0.10399554461413625,1.8285923121984713,2.9001070549743027,1.9405445872556655,4.084412359006489,4.798298253789295,4.587776326685204,1.1561404537314826,-1.1710143815881924,-2.1174544713659826,-1.4050007431570157,4.347681692667228,-0.6637007318314206,4.347681692667228,0,0,1,0,0,-0.0128030937846916,0.0180565987069323,0.0256668466761686,2,GLD
2020-04-24,2020-04-24,train,1,R1: Growth / trend,3.6564344302395497,-0.9135594616588446,-0.06553751897130569,1.55965269130061,0.8982347902493518,1.734742880871742,2.847646232695681,3.4581350520154603,3.206611084586326,-0.4482946889068237,-1.3301395378554561,-2.121230286058217,-1.4088829675901935,4.5144142826868325,-0.6236914523772918,4.5144142826868325,0,0,1,0,0,-0.0006368244563117,-0.015641698158925,-0.0175848537941742,0,SPY
2020-05-01,2020-05-01,train,1,R1: Growth / trend,3.8609338853205286,-1.5099339694061487,0.21224999030355043,2.40580581192218,-0.5799571913644903,0.026876055654309366,3.488116611572152,4.219699208812442,3.8882502610746426,-0.7443260905376471,-1.3982332794878023,-2.1282108802171487,-1.4180954515491884,4.5973833744535195,-0.5836821729231632,4.5973833744535195,0,0,1,0,0,0.0341244552491315,-0.0236375869416324,0.0040055037835646,0,SPY
2020-05-08,2020-05-08,train,3,R3: Stress / risk-off,3.1383195025772186,-2.7970938373604763,0.8457984797311623,2.950683904698632,-0.9374099756743729,0.6533358568549074,3.586113314132157,4.196990974624534,3.9911189544783308,-1.2021095681372722,-1.4029303243233164,-2.1284424397097412,-1.4185510454895252,4.602719545796622,-1.143812085280965,4.602719545796622,1,0,0,0,1,-0.0210644140682204,0.0166483627302072,0.021880030837174,2,GLD
2020-05-15,2020-05-15,train,3,R3: Stress / risk-off,3.437659265462881,-1.5935173441330657,0.2419622869841945,1.666966546691904,-3.0143645072811833,-0.0942757735348925,3.2505621301302687,3.81876588493888,3.5704996480727704,-1.6085082296913866,-1.4032045324935187,-2.128442236624707,-1.418536433307775,4.602981680517174,-1.1038028058268363,4.602981680517174,0,0,0,0,1,0.0319971453878462,-0.0069584441329179,-0.0043920331487968,0,SPY
2020-05-22,2020-05-22,train,3,R3: Stress / risk-off,2.893477161216396,-2.7354298256641063,1.0069852152897134,2.2426866874105054,-1.6111009177749465,0.5113660489850809,2.9719220232187817,3.6180729070819693,3.426740202216065,-1.7052059415158425,-1.402593869839275,-2.128403205165873,-1.4185138338886147,4.602312775499534,-1.0637935263727076,4.602312775499534,0,0,0,0,1,0.0300567795354098,-0.0118395308042255,-0.0018381412867886,0,SPY
2020-05-29,2020-05-29,train,3,R3: Stress / risk-off,2.7110205069592395,-2.708195123276452,0.9275545580099634,1.5296422230076656,-2.1869163077507974,0.05233781941047237,2.517880624383413,3.2457061210637126,3.1219429277136532,-1.996934464130673,-1.4018068955031624,-2.128354178993183,-1.4184988552999571,4.601464596985297,-1.023784246918579,4.601464596985297,0,0,0,0,1,0.0493559415519562,-0.0444969502040494,-0.0300780126764744,0,SPY
2020-06-05,2020-06-05,train,3,R3: Stress / risk-off,1.9525699910606122,-3.3717779086433834,0.49998666247559287,2.464281654488882,-2.3136043528409718,-0.5484001806703452,2.6765618458891542,3.241131388480241,3.3374231499493394,-1.791173012878591,-1.401413401100485,-2.1282046158165606,-1.418509836522092,4.600944318151775,-0.9837749674644501,4.600944318151775,0,0,0,0,1,-0.0473788252808354,0.0396513059843464,0.0291753735245661,1,TLT
2020-06-12,2020-06-12,train,3,R3: Stress / risk-off,3.0130479310672724,-0.9859149193566213,-0.10187612966891828,0.4649389786755354,-4.820694932564141,0.3047626518372036,3.289117299416718,3.550900026501413,3.4017622907445353,-1.603332276281746,-1.4032899869036626,-2.128316879545453,-1.418446945475255,4.602874100161668,-0.9437656880103215,4.602874100161668,0,0,0,0,1,0.0190269361830994,0.0005542015720489,0.0086705430109828,0,SPY
2020-06-19,2020-06-19,train,3,R3: Stress / risk-off,2.456181794015343,-1.9050790373284239,0.4336199733273578,1.2034919153307415,-3.0943626254260157,1.0397877364074,2.1033891114434096,2.4824122092299685,2.3912448466591933,-2.371414002980756,-1.4016599262373897,-2.12789016956064,-1.4181435574066925,4.600579418106467,-0.9037564085561928,4.600579418106467,0,0,0,0,1,-0.0278321959160069,0.0176121087359673,0.0153020455131085,1,TLT
2020-06-26,2020-06-26,train,3,R3: Stress / risk-off,2.4950869748461098,-1.3199550748602216,0.14356767394980863,0.5280920421116253,-3.4856537517220865,1.2924550493885716,2.000277740008632,2.295305829076471,2.2143957535393195,-2.286175663135143,-1.3999506128014652,-2.127093140558813,-1.4175417436419884,4.597603147205837,-0.8637471291020641,4.597603147205837,0,0,0,0,1,0.0405934838523971,-0.0088848147659075,0.0026420226921126,0,SPY
2020-07-03,2020-07-02,train,3,R3: Stress / risk-off,1.787495875619268,-2.0031466457756135,0.4244002299649748,0.8947623135476831,-2.609567836978129,2.2598163269924436,1.569900393154501,1.7495012488862776,1.7923164000551404,-2.4559207572893444,-1.395867665062147,-2.123901430177165,-1.4162095900715472,4.589427089538278,-0.8237378496479354,4.589427089538278,0,0,0,0,1,0.0171669585274043,0.0167498353653385,0.0132351585244572,0,SPY
2020-07-10,2020-07-10,train,3,R3: Stress / risk-off,1.5364301416886326,-1.9894776469516964,0.3594139185562442,0.35042575291126776,-2.9050335904984315,1.9223477188373626,1.2824100867366455,1.4949293439901283,1.6051302847261497,-2.4907973827998027,-1.387963642316269,-2.1195205206125656,-1.4147855295710392,4.576257799167561,-0.7837285701938067,4.576257799167561,0,0,0,0,1,0.0130038663884393,0.0027057040866016,0.0054967354002097,0,SPY
2020-07-17,2020-07-17,train,3,R3: Stress / risk-off,1.2162551433534416,-2.1280588701211407,0.506365905120957,0.4168072257191724,-2.921293685664144,1.9368327432209216,1.225169229636761,1.3706637400899953,1.4990512781239695,-2.427248837627046,-1.3816778647686554,-2.1129403830192417,-1.4123299587621108,4.561804327808451,-0.743719290739678,4.561804327808451,0,0,0,0,1,-0.0026105993621754,0.0177473600256987,0.0504349992788579,2,GLD
2020-07-24,2020-07-24,train,3,R3: Stress / risk-off,1.141710730098528,-1.781820146622495,0.6123852787229951,-0.12065587930398036,-2.5165529488307925,2.2140893093726244,0.8616272596145044,1.0166583501375732,1.1099844785422173,-2.321420221972195,-1.3262809476904807,-2.069234162051768,-1.3922009626931895,4.448665339512737,-0.7037100112855493,4.448665339512737,0,0,0,0,1,0.0175763523375134,0.0074228382547367,0.0376608608979904,2,GLD
2020-07-31,2020-07-31,train,3,R3: Stress / risk-off,1.0860774437953953,-1.8892374838275847,0.5906648653408629,-0.20128937601179636,-2.5703810788434445,2.2984489049683345,0.9388769212981559,1.083139723379807,1.2142863300459186,-2.2834562444956723,-1.3334501792676452,-2.0743581399120705,-1.3970185649912352,4.4648144585297,-0.6637007318314206,4.4648144585297,0,0,0,0,1,0.0246540558608501,-0.0054443973036001,0.0290136714410558,2,GLD
2020-08-07,2020-08-07,train,3,R3: Stress / risk-off,0.2137247816975863,-1.5305593781075715,-0.3690579831036184,-0.6218529986517831,-2.017866502260091,1.2833558868907957,0.04550204322510149,0.1474887998527524,0.5402697421086261,-1.8199717501654475,-0.1724941556952354,-0.6784350186937858,-1.15991361092492,1.8268335267053848,-0.6236914523772918,1.8268335267053848,0,0,0,0,1,0.0067848126576861,-0.039439857705445,-0.0433415668899707,0,SPY
2020-08-14,2020-08-14,train,3,R3: Stress / risk-off,0.126995110370225,-1.5761079357990437,-0.9927874291303629,0.17736659443785982,-2.1247817776092455,0.0022130461069906383,0.024326834387786503,0.15677417542094352,0.6311447819333244,-1.754242090994367,0.00589039385351201,-0.6027015062910237,-1.2050234913837636,1.6198638946386394,-0.5836821729231632,1.6198638946386394,0,0,0,0,1,0.0078376244242011,0.0185072781941166,-0.0027938781943336,1,TLT
2020-08-21,2020-08-21,train,3,R3: Stress / risk-off,0.18318859082901479,-1.3569394185026817,-0.8857479484587311,-0.5620485391968042,-2.3557189003481573,0.7666678745028103,0.07793003625250566,0.15120696630622454,0.6221821281150479,-1.7316168353160895,-0.10853983214729429,-0.4839024291640304,-1.1860897151498326,1.6106699898213033,-0.5436728934690345,1.6106699898213033,0,0,0,0,1,0.0326969446625673,-0.0305652256107245,0.0129648993362514,0,SPY
2020-08-28,2020-08-28,train,3,R3: Stress / risk-off,-0.11065692872488467,-1.6494233875048898,-0.9327028522140572,0.3054453666373737,-2.044123037188306,0.4988711136303209,0.14387653508272602,0.1396157930771272,0.6395165504483704,-1.6168237572041124,-0.1407623207148664,-0.14883618641722626,-1.1618801650062784,1.3191289621344393,-0.5036636140149058,1.3191289621344393,0,0,0,0,1,-0.0228477987535232,0.0111953587637245,-0.0149140409409556,1,TLT
2020-09-04,2020-09-04,train,3,R3: Stress / risk-off,0.41716604275187524,-0.14252453006611193,-1.6266860020414642,-0.046541221017829135,-3.164289412482084,-0.23038892662815227,0.4346375039982688,0.29016000216112103,0.6366382660926847,-1.2296974081008645,-0.2669815170022275,0.33193686685180424,-0.9126407450824284,0.7885032541617489,-0.4636543345607771,0.7885032541617489,0,0,0,0,1,-0.0248414735338955,0.010691591645541,0.0044593567568571,1,TLT
2020-09-11,2020-09-11,train,1,R1: Growth / trend,0.24055315995443566,-0.492766554606973,-0.8100314058099178,0.6931117054718132,-1.612208473925978,1.3577619635659945,-0.073360860967518,-0.2835218230334784,-0.0657855316100907,-1.5979217279731066,-0.491625847275461,0.7292838694010358,-0.5711365793400234,0.3491144414882734,-1.143812085280965,0.3491144414882734,1,0,1,0,0,-0.0062458332253195,-0.0055320072008918,0.004110715333214,2,GLD
2020-09-18,2020-09-18,train,1,R1: Growth / trend,0.1036417331103792,-0.2727160022777813,-0.861435229543843,0.3135478247377565,-1.5182994829551737,0.9401803648738652,-0.2528172467325797,-0.4273505401011334,-0.20376382440611013,-1.358517774758624,-0.36825830612651084,0.9692888972896798,-0.5196537134010253,-0.037484261775769065,-1.1038028058268363,-0.037484261775769065,0,0,1,0,0,-0.00580667534681,0.0094755277045073,-0.0450873070110888,1,TLT
2020-09-25,2020-09-25,train,1,R1: Growth / trend,0.12092712477355798,0.09953222929936868,-1.1093172625037875,0.12370293307439824,-1.8412577294513868,0.3001584444466305,-0.1934090162819152,-0.37238842183282633,-0.1585808897976736,-1.098670024975055,-0.3478765663512009,1.0088245216245215,-0.47977148873613185,-0.12943035841568137,-1.0637935263727076,-0.12943035841568137,0,0,1,0,0,0.0155447616810042,-0.013331462158885,0.0205784314306975,2,GLD
2020-10-02,2020-10-02,train,1,R1: Growth / trend,-0.087707697553361,-0.2160485052528913,-0.6670747149325238,0.28316574402594796,-0.9132610673166085,0.17563785137406188,-0.5436938443211494,-0.6053292368460893,-0.4283952409117728,-1.0532781885009677,-0.14726980892823927,0.8265589361983676,-0.4385661512920425,-0.20357833974817513,-1.023784246918579,-0.20357833974817513,0,0,1,0,0,0.0389705174649959,-0.0163445348363198,0.0142265522596451,0,SPY
2020-10-09,2020-10-09,train,1,R1: Growth / trend,-0.3880230992249575,-0.7700540108158569,-0.2746942791131133,0.6095829008401493,-0.11356794819794212,0.4002227828494959,-0.5100103282673101,-0.5508681028007087,-0.34990876272164634,-0.8593464477506599,-0.056744191825854585,0.81381866164186,-0.5086456171291599,-0.22008179526873026,-0.9837749674644501,-0.22008179526873026,0,0,1,0,0,0.001269019513002,0.0081206674195355,-0.0153523235651973,1,TLT
2020-10-16,2020-10-16,train,1,R1: Growth / trend,-0.30524348818358216,-0.3751983836812881,-0.5327105266202887,-0.01226804603081423,-1.107901927737371,-0.08218294718786479,-0.5272400786029937,-0.5708157995462498,-0.3594620191797204,-0.9345030179481738,-0.06489727871828639,0.8372900774883141,-0.5298456830430824,-0.21401846118504117,-0.9437656880103215,-0.21401846118504117,0,0,1,0,0,-0.0043480638991348,-0.020943211971686,0.0019068779140285,2,GLD
2020-10-23,2020-10-23,train,1,R1: Growth / trend,-0.3849774110615672,-0.5077648888902329,-0.7292371457761113,0.47188506433175775,-0.4404136189353616,-0.1663885260879114,-0.5338213975918085,-0.5739681059977995,-0.3159162439188758,-0.7458380364591054,-0.02279073305409818,0.905944152057836,-0.627310020986155,-0.2306921219210234,-0.9037564085561928,-0.2306921219210234,0,0,1,0,0,-0.0556422117270031,-0.0027846616555079,-0.0136587687513597,1,TLT
2020-10-30,2020-10-30,train,1,R1: Growth / trend,0.04882666443520228,0.692911858269278,-1.5902623806926237,-0.1909369788162983,-1.7381219998840307,-1.2151891675981956,-0.0050917974729859,-0.12636916229744483,0.0993598972659105,-0.1484817274065643,-0.10590942419731235,0.9129163072115902,-0.5337613080631459,-0.23750545524327676,-0.8637471291020641,-0.23750545524327676,0,0,1,0,0,0.072333637201533,0.012763451492294,0.0396708604666851,0,SPY
2020-11-06,2020-11-06,train,1,R1: Growth / trend,-0.4166065558435923,-0.8379878165756581,0.2518390998062136,0.5178170859271224,1.2551285035209154,1.7220887519259531,-0.1884744563265275,-0.2984323602611377,-0.16224620711696305,-0.22871717651050813,-0.19108107981015404,0.7947375375062438,-0.3141525042639151,-0.24261208201509532,-0.8237378496479354,-0.24261208201509532,0,0,1,0,0,0.022675693043638,-0.0078413057455121,-0.0329166368193351,0,SPY
2020-11-13,2020-11-13,train,1,R1: Growth / trend,-0.4758157111140218,-0.6993299125750585,-0.5604881928873133,0.5545411729020628,0.3321109462730866,-0.2515238009527508,-0.5682276545466611,-0.5317491621012661,-0.27225994363595896,-0.47224353174833344,0.20689912260617926,0.7156529367912505,-0.6791760792612636,-0.2432268127797871,-0.7837285701938067,-0.2432268127797871,0,0,1,0,0,-0.007735382814618,0.0211814175046989,-0.0082975908236421,1,TLT
2020-11-20,2020-11-20,train,1,R1: Growth / trend,-0.394091486096471,-0.40713216957119525,-0.4549022332815396,-0.41344145834285567,-0.5488278149496709,0.44289927230755155,-0.573939513391114,-0.6104481224139059,-0.35979839108732475,-0.7080846383960313,-0.028336307427481253,0.9018824429169295,-0.6116445637883469,-0.23552824309428536,-0.743719290739678,-0.23552824309428536,0,0,1,0,0,0.0234710900617958,-0.0079873348023761,-0.0449656158318293,0,SPY
2020-11-27,2020-11-27,train,1,R1: Growth / trend,-0.6101322585404882,-0.7879486419906557,-0.39060944748154997,0.19758696592029018,-0.0199151010000481,0.18053901660696872,-0.5083611775513854,-0.536366629620037,-0.25526916911834663,-0.5346878797640137,0.03851728140513045,0.9007901460870904,-0.6801843287097412,-0.24014028241942667,-0.7037100112855493,-0.24014028241942667,0,0,1,0,0,0.0169934517455494,-0.0303437303786652,0.0269981180007612,2,GLD
2020-12-04,2020-12-04,train,1,R1: Growth / trend,-0.7111229543731107,-0.8585013951326913,-0.7713662092407498,0.75989851544415,0.1306576135781049,-0.25712362395199034,-0.3397348852312685,-0.4103108887922691,-0.0623849601804015,-0.30373561603473137,0.003809305416540419,1.0444745876519457,-0.7822562889362726,-0.24317868889338903,-0.6637007318314206,-0.24317868889338903,0,0,1,0,0,-0.0095986159563794,0.0230021963433844,0.0009865260081232,1,TLT
2020-12-11,2020-12-11,train,1,R1: Growth / trend,-0.5289974469928217,-0.30748132158600416,-0.705192186373008,-0.357030926031689,-0.8146589521054194,0.3358813341723638,-0.44338240054187883,-0.5731277907777053,-0.27380935494904635,-0.550487006309469,-0.22179993934516687,1.1685030651427393,-0.6581634960762464,-0.23985525744117125,-0.6236914523772918,-0.23985525744117125,0,0,1,0,0,0.0121584571024799,-0.0143408949215199,0.0228998598321612,2,GLD
2020-12-18,2020-12-18,train,1,R1: Growth / trend,-0.6723199707242757,-0.6093300648712195,-0.6431858983413419,0.3385532215428585,-0.07834657290372216,0.49888909241347584,-0.38519807909847453,-0.5457531801974062,-0.23363925250531475,-0.4125858745622447,-0.2788025967038722,1.2466436961294851,-0.6686121892860749,-0.2436798264680882,-0.5836821729231632,-0.2436798264680882,0,0,1,0,0,-0.0004872233728697,0.0061408408799557,-0.0005100676527167,1,TLT
2020-12-25,2020-12-24,train,1,R1: Growth / trend,-0.7044174896140168,-0.5232049611593597,-0.5484268175204158,0.14723888400705035,-0.2646991406838588,0.7990782664567265,-0.3359826642393262,-0.5550219435638568,-0.2586975205463761,-0.4071081477136034,-0.4169501197047457,1.3427240267548033,-0.6103791490994591,-0.24385742527812734,-0.5436728934690345,-0.24385742527812734,0,0,1,0,0,0.0132248748432874,0.0027973357553601,0.0113977569451066,0,SPY
2021-01-01,2020-12-31,train,1,R1: Growth / trend,-0.7434264594646687,-0.47520282437331285,-0.5520880975919219,-0.15431737888179967,-0.47797059521413165,1.0285185089386704,-0.2655245097224812,-0.5244405527175857,-0.20647779224457496,-0.3641693330098279,-0.4814831632964116,1.4424120838373033,-0.6383041584976918,-0.24385348039671853,-0.5036636140149058,-0.24385348039671853,0,0,1,0,0,0.0197391511958062,-0.0406388464675815,-0.0281453479215204,0,SPY
