date,spy_ret_1d,spy_ret_5d,spy_ret_20d,spy_vol_5d,spy_vol_20d,spy_drawdown_60d,spy_ma_gap_5_20,spy_intraday_range,spy_volume_z_20,tlt_ret_1d,tlt_ret_5d,tlt_ret_20d,tlt_vol_5d,tlt_vol_20d,tlt_drawdown_60d,tlt_ma_gap_5_20,tlt_intraday_range,tlt_volume_z_20,gld_ret_1d,gld_ret_5d,gld_ret_20d,gld_vol_5d,gld_vol_20d,gld_drawdown_60d,gld_ma_gap_5_20,gld_intraday_range,gld_volume_z_20,qqq_spy_log_ratio,qqq_spy_ratio_chg_5d,spy_tlt_corr_20d,spy_gld_corr_20d,vix_level,vix_change_5d,tnx_level,tnx_change_5d,source
2014-01-17,-0.004238686806279445,-0.0027190764645289816,,0.009272969256427026,,,,0.0061532870168759845,,0.004179564689385288,0.010195064669742557,,0.004695833841274661,,,,0.006920702543673906,,0.009471650934748868,0.005555784945902282,,0.007350123472534777,,,,0.006780779730049407,,-0.6268281321706134,0.00934081257923125,,,12.4399995803833,0.2999992370605469,2.8269999027252197,-0.03299999237060547,derived_from_yahoo_prices_daily
2014-01-21,0.0029364507946393953,0.013611513275244952,,0.00586505833615253,,,,0.00933869741069506,,0.0007588899654420375,0.005986283680448588,,0.004408013480811036,,,,0.003220882396306301,,-0.010223281251883428,-0.010967206386632527,,0.008109312837542113,,,,0.006182104282671815,,-0.622168941685891,0.01549298871289262,,,12.869999885559082,-0.4099998474121094,2.825000047683716,-0.0019998550415039062,derived_from_yahoo_prices_daily
2014-01-22,0.0006509222698923125,0.003423919584685103,,0.0037167163728992207,,,,0.003581137553883011,,-0.002466178788714348,0.008105184929630721,,0.0037686112881237443,,,,0.004843324990026858,,-0.004269708090943136,-0.005855771650701187,,0.007253728284346509,,,,0.00503396645550065,,-0.6202263294076182,0.009385770612612476,,,12.84000015258789,0.5600004196166992,2.859999895095825,-0.009000062942504883,derived_from_yahoo_prices_daily
2014-01-23,-0.008226746327729177,-0.010178399008559958,,0.004349229360884456,,,,0.008643725752494558,,0.014050294379775808,0.02320923043519072,,0.006295141657602078,,,,0.01133064026687105,,0.02157937863834985,0.01764383905010556,,0.012420201169626043,,,,0.00862135983635923,,-0.6153841673926678,0.011422647683130838,,,13.770000457763672,1.4900007247924805,2.7730000019073486,-0.11100006103515625,derived_from_yahoo_prices_daily
2014-01-24,-0.021567053809001008,-0.03044511387847788,,0.00967534343368441,,,,0.01581978780653078,,0.006440776441917691,0.022963346687806526,,0.006276106036041626,,,,0.004652028139034708,,0.004097023071523926,0.020655063301796218,,0.012344906952184107,,,,0.0077683943178512085,,-0.6136783602984228,0.011714929673823926,,,18.13999938964844,5.60999965667725,2.734999895095825,-0.10800004005432129,derived_from_yahoo_prices_daily
2014-01-27,-0.004931056192029992,-0.03113748326422846,,0.009647154380630412,,,,0.013482440477134403,,-0.0070026361425490615,0.011781145855872054,,0.008167468373678323,,,,0.008432507238560153,,-0.010935375825426051,0.0002480365416212028,,0.013460787562592337,,,,0.011078012136515065,,-0.6184790239247443,0.008349108245869097,,,17.420000076293945,4.9800004959106445,2.7660000324249268,-0.06099987030029297,derived_from_yahoo_prices_daily
2014-01-28,0.005937079031255123,-0.028136855027612793,,0.010421954775448071,,,,0.006589645872040569,,0.0024331774027492674,0.013455433293179183,,0.008119789703985109,,,,0.004112485473380088,,-8.269303790822393e-05,0.010388624755596425,,0.012234072966177775,,,,0.008185183040502086,,-0.6249984112821714,-0.0028294695962803873,,,15.800000190734863,2.9300003051757812,2.746000051498413,-0.07899999618530273,derived_from_yahoo_prices_daily
2014-01-29,-0.009651552843555598,-0.03843933014106086,,0.00987442959981401,,,,0.009416397583716846,,0.008191206868669422,0.024112818950562973,,0.007820835968234397,,,,0.010753718666667456,,0.012488900176089597,0.02714723302262889,,0.01235538990177006,,,,0.011268105405875046,,-0.6261213479692451,-0.005895018561626886,,,17.350000381469727,4.510000228881836,2.674999952316284,-0.18499994277954102,derived_from_yahoo_prices_daily
2014-01-30,0.010545051320501916,-0.019667532492829803,,0.012764112242586003,,,-0.020480923199171497,0.008648123019062547,0.21999335139643203,-0.00287796312892448,0.007184561441862571,,0.0063540503520855,,,0.0228877541742758,0.005206373849987335,-0.7658195026633188,-0.022292903069312663,-0.016725048685033383,,0.013540454061747555,,,0.010371274722959845,0.005176611538445124,0.7546081771186414,-0.6183488058920216,-0.0029646384993538,,,17.290000915527344,3.520000457763672,2.693000078201294,-0.07999992370605469,derived_from_yahoo_prices_daily
2014-01-31,-0.005875987238647249,-0.003976465922475945,-0.02625454033895895,0.008591850383044898,0.007964006296580669,,-0.01998556551857933,0.013301129277179708,1.5369653466169821,0.006672134359579262,0.007415919359524443,0.058082389460312564,0.006400273663638423,0.005461129797838686,,0.021438669182242798,0.005171824845784484,1.650448675416024,0.0026682222466366365,-0.01815384950992075,0.017556806712219538,0.013357978860961794,0.01030124090497946,,0.005830318569695958,0.01165793628588179,0.4469259328500093,-0.6151355851665494,-0.0014572248681266053,-0.46810351475890755,-0.533554858134753,18.40999984741211,0.2700004577636683,2.6679999828338623,-0.06699991226196289,derived_from_yahoo_prices_daily
2014-02-03,-0.0227620302131575,-0.02180743994360345,-0.04885275496947844,0.013201551472667918,0.009285815936266623,,-0.021861983442049704,0.026066448492058938,1.9500254094714027,0.012110907680397102,0.02652946318247057,0.07019329714070971,0.005738638175024692,0.005784062357019298,,0.02327998315903579,0.0158250615840513,2.2237244949580504,0.010190249127034517,0.002971775442539765,0.01687416933626061,0.01380350761923321,0.010267456071406908,,0.005580074543325875,0.014754376195433745,0.8464855512772863,-0.6155922897731223,0.0028867341516219946,-0.5558915187869218,-0.5761408262808588,21.440000534057617,4.020000457763672,2.5810000896453857,-0.18499994277954102,derived_from_yahoo_prices_daily
2014-02-04,0.006979682608964226,-0.020764836365894306,-0.03897068324959809,0.013411451343523664,0.009520026417951301,,-0.024042320684106833,0.009863707928384697,0.7586805289747445,-0.010667811976472891,0.013428473803248412,0.05532606383308809,0.009277761504272439,0.006589966550940542,,0.023191837507079205,0.006471865056781842,0.2359667956425447,-0.0027238004077892192,0.0003306680726589276,0.012391508525564416,0.01388617984257363,0.01029531659873143,,0.005023945231772631,0.005785576994805467,0.019015615856045574,-0.6152430524355643,0.009755358846607054,-0.581545882599262,-0.5770811966620372,19.11000061035156,3.3100004196166957,2.624000072479248,-0.12199997901916504,derived_from_yahoo_prices_daily
2014-02-05,-0.001254788412154955,-0.012368071934493706,-0.04634861055331288,0.013072222223203424,0.009331877578553723,,-0.024210924038513215,0.010561116995287693,0.6710959482509068,-0.009287817875145273,-0.0040505509405661545,0.04350724854665436,0.0099531215479071,0.007120717622956702,,0.020165034130047665,0.007185485412022756,0.3455537029798191,0.0024764999719102173,-0.00968173213152035,0.02057463950983198,0.012275372375668335,0.010192764287842514,,0.0020340776519354176,0.009481357801994546,-0.09963492690836591,-0.6165825444534013,0.009538803515843797,-0.5576232876172348,-0.5640015392446923,19.950000762939453,2.6000003814697266,2.6670000553131104,-0.007999897003173828,derived_from_yahoo_prices_daily
2014-02-06,0.013100894125137654,-0.009812229129857958,-0.033465667834269276,0.0137414079292598,0.009940859082264204,,-0.02451740838100236,0.012733798519498503,0.0844198756415522,-0.004302147004879685,-0.005474734816521329,0.041931240023939484,0.010047028908985668,0.007186233172521967,,0.01695352034996067,0.004686035747897339,-1.183186069532359,-0.00041234529928668945,0.012198825638505549,0.02607095444155932,0.004871357286602232,0.010069221607705016,,0.0031757007727453157,0.006021142937942569,-1.1755487762556787,-0.6170120405849726,0.0013367653070489594,-0.5823681618436702,-0.5402426636467176,17.229999542236328,-0.060001373291015625,2.7019999027252197,0.008999824523925781,derived_from_yahoo_prices_daily
